B19MEA79,None,B19MEB66,None,B19MEB67,None,B19MEB68,None,B19MEB69
B19MEB70,None,B19MEB72,None,B19MEB73,None,B19MEB71,None,B19MEB75
B19MEB76,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None
